parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
14728943,,,,1.0,1.0,,,1.0,,,700.0,700.0,,,,,6059.0,,1.0,1.0,0.0,,,33923599.0,-117952501.0,,,,,,,34,266.0,,60590013.032001,18874.0,1286.0,,96186.0,0.0,,,,,,,1974.0,,,62340.0,106687.0,2016.0,44347.0,1502.24,,,60590013032001.0
13979438,,,,2.0,5.0,,,2.0,,,2748.0,2748.0,,,,,6059.0,1.0,2.0,2.0,462.0,,,33640231.0,-117964570.0,6000.0,1.0,,,,1.0,122,261.0,,60590992.393003,25218.0,1286.0,,96964.0,7.0,,,,,,,1963.0,1.0,,184043.0,316037.0,2016.0,131994.0,3784.72,,,60590992393003.0
10753969,1.0,,,5.0,4.0,,11.0,5.0,,,4638.0,4638.0,,,,,6037.0,,5.0,,,,2.0,34146142.0,-118662910.0,8365.0,1.0,,,,1.0,010D,269.0,LCRPD12U*,60378002.041011,37688.0,3101.0,,96337.0,0.0,,,,1.0,,,1986.0,,,681505.0,1335750.0,2016.0,654245.0,16899.73,,,60378002041011.0
13877922,,,,2.0,3.0,,,2.0,,,2991.0,2991.0,,,,,6059.0,,2.0,4.0,1065.0,,,33843420.0,-117930478.0,28782.0,,,,,,122,261.0,,60590866.023014,16764.0,1286.0,275695.0,97020.0,5.0,,,,,,,1949.0,1.0,,193470.0,339110.0,2016.0,145640.0,4062.3,,,60590866023014.0
14214923,,,,2.0,4.0,,,2.0,,,2114.0,2114.0,,,,,6059.0,,2.0,2.0,462.0,,,33852691.0,-117778866.0,7260.0,,,,,,122,261.0,,60590219.051,16764.0,1286.0,113455.0,97026.0,7.0,,,,,,,1969.0,1.0,,109983.0,532203.0,2016.0,422220.0,5772.1,,,60590219051000.0
11907794,,,,1.0,2.0,,4.0,1.0,,,1124.0,1124.0,,,,,6037.0,,1.0,,,,7.0,34073470.0,-118135377.0,7630.0,,,,,,0100,261.0,ALRPD*,60374809.031031,50677.0,3101.0,,96533.0,0.0,,,,1.0,,,1923.0,,,70976.0,242334.0,2016.0,171358.0,3035.68,,,60374809031031.0
10951141,,,,1.0,3.0,,4.0,1.0,,,1028.0,1028.0,,,,,6037.0,,1.0,,,,7.0,34197787.0,-118327804.0,6114.0,,,,,,0100,261.0,BUR1YY,60373106.012038,396054.0,3101.0,,96436.0,0.0,,,,1.0,,,1943.0,,,66178.0,128147.0,2016.0,61969.0,1421.87,,,60373106012038.0
14244079,,,,3.0,4.0,,,3.0,,,2966.0,2966.0,,,,,6059.0,,3.0,2.0,600.0,,,33792362.0,-117773606.0,7500.0,1.0,,,,1.0,122,261.0,,60590756.044002,33252.0,1286.0,,97067.0,0.0,,,,,,,1986.0,,,323807.0,761475.0,2016.0,437668.0,8215.48,,,60590756044002.0
11849130,,,,2.0,3.0,,6.0,2.0,,,1482.0,1482.0,,,,,6037.0,,2.0,,,,2.0,34046722.0,-118127284.0,8099.0,,,,,,0100,261.0,MPR1YY,60374826.003008,6021.0,3101.0,,96496.0,0.0,,,,1.0,,,1957.0,,,101465.0,159996.0,2016.0,58531.0,2286.19,,,60374826003008.0
12831312,,,,3.0,5.0,,7.0,3.0,,,2952.0,2952.0,,,,,6037.0,,3.0,,,,2.0,33948006.0,-117945223.0,43622.0,1.0,,,,1.0,0101,261.0,LHRA1*,60375001.001021,18875.0,3101.0,,96186.0,0.0,,,,1.0,,,1961.0,,,49226.0,485161.0,2016.0,435935.0,5829.65,,,60375001001021.0
14012774,,,,1.5,4.0,,,1.5,,,1187.0,1187.0,,,,,6059.0,,1.0,2.0,427.0,,,33811517.0,-118023423.0,6360.0,,,,,,122,261.0,,60591102.03201,10608.0,1286.0,,96180.0,6.0,,1.0,,,,,1959.0,1.0,,72627.0,435819.0,2016.0,363192.0,5133.36,,,60591102032010.0
12494257,,,,2.0,3.0,,4.0,2.0,,,1660.0,1660.0,,,,,6037.0,,2.0,,,,7.0,33819343.0,-118116332.0,5657.0,,,,,,0100,261.0,LBR1N,60375736.019007,46298.0,3101.0,276606.0,96242.0,0.0,,,,1.0,,,1949.0,,,42224.0,78647.0,2016.0,36423.0,1163.51,,,60375736019007.0
12727354,,,,1.0,3.0,,4.0,1.0,,,860.0,860.0,,,,,6037.0,,1.0,,,,7.0,33925840.0,-118039647.0,5176.0,,,,,,0100,261.0,LCA1*,60375031.032006,118225.0,3101.0,,96173.0,0.0,,,,1.0,,,1952.0,,,67360.0,237493.0,2016.0,170133.0,3082.99,,,60375031032006.0
10936194,,,,1.0,2.0,,4.0,1.0,,,1211.0,1211.0,,,,,6037.0,,1.0,,,,7.0,34184483.0,-118350643.0,6240.0,,,,,,0100,261.0,BUR4*,60373111.002002,396054.0,3101.0,,96437.0,0.0,,,,1.0,,,1939.0,,,104424.0,446847.0,2016.0,342423.0,4905.6,,,60373111002002.0
11052680,1.0,,,3.0,3.0,,8.0,3.0,,,2660.0,2660.0,,,,,6037.0,,3.0,,,,2.0,34242578.0,-118481760.0,8054.0,,,,,,0100,261.0,LARS,60371172.021001,12447.0,3101.0,13017.0,96369.0,0.0,,,,1.0,,,1990.0,,,253352.0,388075.0,2016.0,134723.0,4817.76,,,60371172021001.0
12832724,1.0,,,3.0,3.0,,8.0,3.0,,,1611.0,1611.0,,,,,6037.0,,3.0,,,,2.0,33981126.0,-117959479.0,2161.0,,,,,,010D,269.0,LCRPD90005,60374086.292008,45602.0,3101.0,,96489.0,0.0,,,,1.0,,,1978.0,,,172182.0,216097.0,2016.0,43915.0,2708.13,,,60374086292008.0
11278376,1.0,,,2.0,4.0,,8.0,2.0,,,1430.0,1430.0,,,,,6037.0,,2.0,,,,2.0,34702151.0,-118162772.0,,1.0,,,,1.0,0101,261.0,LRR7000*,60379008.05101,5534.0,3101.0,,97317.0,0.0,,,,1.0,,,1957.0,,,79577.0,106101.0,2016.0,26524.0,1873.85,,,60379008051010.0
11290390,1.0,,,2.0,4.0,,6.0,2.0,,,1753.0,1753.0,,,,,6037.0,,2.0,,,,2.0,34685722.0,-118119302.0,6383.0,,,,,,0100,261.0,LRRA6500*,60379005.011017,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1974.0,,,52583.0,61877.0,2016.0,9294.0,1458.95,,,60379005011017.0
10802915,1.0,,,2.0,2.0,,8.0,2.0,,,1283.0,1283.0,,,,,6037.0,,2.0,,,,2.0,34169700.0,-118527000.0,112127.0,1.0,,,,1.0,010C,266.0,LAR3,60371395.031001,12447.0,3101.0,51906.0,96349.0,0.0,,,,1.0,,,1973.0,,,176755.0,360413.0,2016.0,183658.0,4409.15,,,60371395031001.0
11419486,,,,2.0,3.0,,6.0,2.0,,,1230.0,1230.0,,,,,6037.0,,2.0,,,,7.0,33908635.0,-118354545.0,6150.0,,,,,,0100,261.0,HAR1YY,60376024.023013,42150.0,3101.0,224568.0,96107.0,0.0,,,,1.0,,,1940.0,,,64722.0,323614.0,2016.0,258892.0,4327.58,,,60376024023013.0
14032064,,,,2.0,4.0,,,2.0,,,1799.0,1799.0,,,,,6059.0,1.0,2.0,2.0,417.0,,,33739609.0,-117965826.0,6000.0,,,,,,122,261.0,,60590992.222002,34780.0,1286.0,,96990.0,8.0,,,,,,,1969.0,1.0,,120327.0,317828.0,2016.0,197501.0,3965.2,,,60590992222002.0
17072611,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6111.0,,,,,,,34301111.0,-119292007.0,5978.0,,,,,,1210,246.0,,61110022.003017,34543.0,2061.0,761218.0,97081.0,0.0,,,,2.0,,,1964.0,,,131918.0,189623.0,2016.0,57705.0,2094.16,,,61110022003017.0
11813589,,,,0.0,0.0,4.0,5.0,,,,1894.0,,,1894.0,,,6037.0,,,,,,,34081484.0,-118177477.0,6175.0,,,,,,1210,31.0,LAC4,60372014.01101,12447.0,3101.0,114914.0,96013.0,0.0,,,,1.0,,,1920.0,1.0,,204174.0,444377.0,2016.0,240203.0,5626.76,,,
12511769,1.0,,,2.0,2.0,,8.0,2.0,,,1541.0,1541.0,,,,,6037.0,,2.0,,,,2.0,33783400.0,-118136000.0,144163.0,1.0,,,,1.0,010C,266.0,LBR1N,60375750.023002,46298.0,3101.0,273252.0,96238.0,0.0,,,,1.0,,,1976.0,,,82788.0,139097.0,2016.0,56309.0,1747.0,,,60375750023002.0
14346710,13.0,,,2.5,4.0,,,2.5,,,2191.0,2191.0,,,,,6059.0,,2.0,2.0,522.0,,,33718770.0,-117759699.0,5000.0,,,,,,122,261.0,,60590524.212001,52650.0,1286.0,276486.0,96954.0,8.0,,1.0,,,,,1978.0,2.0,,195887.0,500858.0,2016.0,304971.0,5136.0,,,60590524212001.0
14726514,,,,2.0,2.0,,,2.0,,,1087.0,1087.0,,,,,6059.0,,2.0,1.0,0.0,,,33742091.0,-117863676.0,,,,,,,34,266.0,,60590746.021004,47568.0,1286.0,268132.0,97001.0,0.0,,,,,,,1981.0,,,95742.0,204065.0,2016.0,108323.0,2618.4,,,60590746021004.0
12834278,,,,2.0,4.0,,6.0,2.0,,,1200.0,1200.0,,,,,6037.0,,2.0,,,,2.0,33996261.0,-117958219.0,9800.0,,,,,,0100,261.0,LCR106,60374086.311013,45602.0,3101.0,,96489.0,0.0,,,,1.0,,,1955.0,,,78986.0,394931.0,2016.0,315945.0,4687.4,,,60374086311013.0
14623370,1.0,,,2.0,2.0,,,2.0,,,1055.0,1055.0,,,,,6059.0,,2.0,1.0,0.0,,24.0,33816770.0,-117850070.0,,,,,,,34,266.0,,60590762.084011,33252.0,1286.0,,97063.0,5.0,,,,,,,1970.0,1.0,,89190.0,192691.0,2016.0,103501.0,2260.86,,,60590762084011.0
10868235,1.0,,,4.0,4.0,,7.0,4.0,,,3274.0,3274.0,,,,,6037.0,,4.0,,,,2.0,34139409.0,-118500904.0,39336.0,1.0,,,,1.0,0101,261.0,LARE11,60371397.024019,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,1965.0,,,664412.0,1130653.0,2016.0,466241.0,13861.69,,,60371397024019.0
11993026,,,,1.0,2.0,,4.0,1.0,,,970.0,970.0,,,,,6037.0,,1.0,,,,7.0,34081366.0,-118309591.0,5577.0,,,,,,0100,261.0,LAR3,60371924.201006,12447.0,3101.0,274517.0,95985.0,0.0,,,,1.0,,,1913.0,,,15528.0,402505.0,2016.0,386977.0,4880.39,,,60371924201006.0
12753807,,,,2.0,3.0,,6.0,2.0,,,1230.0,1230.0,,,,,6037.0,,2.0,,,,7.0,33899101.0,-118064490.0,6180.0,,,,,,0100,261.0,NOR1YY,60375527.001003,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1950.0,,,48547.0,74997.0,2016.0,26450.0,1245.01,Y,15.0,60375527001003.0
12136695,1.0,,,2.0,3.0,,6.0,2.0,,,2025.0,2025.0,,,,,6037.0,,2.0,,,,2.0,34141658.0,-118034091.0,9500.0,,,,,,0100,261.0,ARR1YY,60374307.211003,50749.0,3101.0,,96268.0,0.0,,,,1.0,,,1948.0,,,217425.0,883226.0,2016.0,665801.0,10153.94,,,60374307211003.0
12280714,,,,1.0,3.0,,4.0,1.0,,,1159.0,1159.0,,,,,6037.0,,1.0,,,,7.0,33918783.0,-118210626.0,6425.0,,,,,,0100,261.0,LYR1YY,60375405.013009,32616.0,3101.0,,96113.0,0.0,,,,1.0,,,1947.0,,,31271.0,57646.0,2016.0,26375.0,1127.23,,,60375405013009.0
11211173,1.0,,,3.0,4.0,,8.0,3.0,,,2165.0,2165.0,,,,,6037.0,,3.0,,,,2.0,34566910.0,-118031530.0,6556.0,1.0,,,,1.0,0101,261.0,PDR1*,60379107.132011,40227.0,3101.0,,97330.0,0.0,,,,1.0,,,1989.0,,,180500.0,255000.0,2016.0,74500.0,3958.46,,,60379107132011.0
12099546,1.0,,,3.0,4.0,,6.0,3.0,,,3005.0,3005.0,,,,,6037.0,,3.0,,,,2.0,34134610.0,-118161466.0,9151.0,,,,,,010G,261.0,PSR4,60374639.003001,47019.0,3101.0,275411.0,96293.0,0.0,,,,1.0,,,1906.0,,,299500.0,550300.0,2016.0,250800.0,6501.9,,,60374639003001.0
14637407,,,,2.0,3.0,,,2.0,,,1656.0,1656.0,,,,,6059.0,,2.0,,,,,33606700.0,-117743000.0,,,,,,,34,266.0,,60590626.482011,46098.0,1286.0,,96963.0,6.0,,,,,,,1972.0,1.0,,139574.0,291784.0,2016.0,152210.0,2949.12,,,60590626482011.0
17227660,,,,2.5,4.0,,,2.5,,1307.0,2438.0,2438.0,,,1307.0,,6111.0,1.0,2.0,2.0,460.0,,,34280532.0,-118731348.0,4408.0,,,,,,1111,261.0,,61110081.01101,27110.0,2061.0,,97116.0,8.0,,1.0,,,,,1984.0,2.0,,272598.0,545196.0,2016.0,272598.0,6288.3,,,61110081011010.0
11132671,1.0,,,3.0,5.0,,7.0,3.0,,,3176.0,3176.0,,,,,6037.0,,3.0,,,,2.0,34383527.0,-118589537.0,12114.0,,,,,,0100,261.0,LCA25*,60379203.381019,,3101.0,,96395.0,0.0,,,,1.0,,,1997.0,,,271031.0,452633.0,2016.0,181602.0,6665.43,,,60379203381019.0
11006323,,,,2.0,3.0,,6.0,2.0,,,1288.0,1288.0,,,,,6037.0,,2.0,,,,2.0,34322161.0,-118412454.0,8442.0,,,,,,0100,261.0,LARS,60371061.112027,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,1960.0,,,148294.0,366373.0,2016.0,218079.0,4519.51,,,60371061112027.0
14163839,,,,2.0,4.0,,,2.0,,,1505.0,1505.0,,,,,6059.0,1.0,2.0,2.0,460.0,True,,33899584.0,-117826335.0,7392.0,,,1.0,,,122,261.0,,60590218.222023,21412.0,1286.0,,97078.0,7.0,,,,,,,1972.0,2.0,,106589.0,355656.0,2016.0,249067.0,4214.92,,,60590218222023.0
14135752,,,,2.0,3.0,,,2.0,,,1796.0,1796.0,,,,,6059.0,,2.0,2.0,651.0,,,33885451.0,-117928432.0,9880.0,,,,,,122,261.0,,60590113.002,24812.0,1286.0,,97043.0,7.0,,,,,,,1968.0,1.0,,124247.0,606065.0,2016.0,481818.0,6835.76,,,60590113002000.0
11849363,,,,2.0,3.0,,6.0,2.0,,,1884.0,1884.0,,,,,6037.0,,2.0,,,,7.0,34047006.0,-118121822.0,6631.0,,,,,,0100,261.0,MPR1YY,60374826.004008,6021.0,3101.0,,96497.0,0.0,,,,1.0,,,1954.0,,,53204.0,81139.0,2016.0,27935.0,1256.68,,,60374826004008.0
14153848,,,,2.0,3.0,,,2.0,,,1276.0,1276.0,,,,,6059.0,1.0,2.0,1.0,399.0,,,33935968.0,-117898500.0,8160.0,,,,,,122,261.0,,60590015.061013,17150.0,1286.0,,97035.0,6.0,,,,,,,1963.0,1.0,,29974.0,52620.0,2016.0,22646.0,847.68,,,60590015061013.0
10868348,1.0,,,3.0,4.0,,7.0,3.0,,,2280.0,2280.0,,,,,6037.0,,3.0,,,,2.0,34135032.0,-118497746.0,15094.0,,,,,,0100,261.0,LARE15,60371397.023006,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,1964.0,,,121249.0,190403.0,2016.0,69154.0,2615.14,,,60371397023006.0
14270210,,,,2.5,2.0,,,2.5,,,1244.0,1244.0,,,,,6059.0,,2.0,2.0,503.0,,,33680732.0,-117895897.0,1780.0,,,,,,122,261.0,,60590639.031001,38032.0,1286.0,,96958.0,5.0,,1.0,,,,,1979.0,2.0,,129213.0,182426.0,2016.0,53213.0,2493.48,,,60590639031001.0
11015553,1.0,,,4.0,5.0,,9.0,4.0,,,3280.0,3280.0,,,,,6037.0,,4.0,,,,2.0,34287834.0,-118494024.0,17503.0,1.0,,,,1.0,0101,261.0,LARA,60371066.452013,12447.0,3101.0,31817.0,96370.0,0.0,,,,1.0,,,1961.0,,,311598.0,519329.0,2016.0,207731.0,6485.66,,,60371066452013.0
14245756,,,,2.0,3.0,,,2.0,,,1374.0,1374.0,,,,,6059.0,,2.0,2.0,400.0,,,33771941.0,-117827534.0,13500.0,,,,,,122,261.0,,60590757.011005,40081.0,1286.0,,97005.0,6.0,,,,,,,1954.0,1.0,,39016.0,63798.0,2016.0,24782.0,1113.06,,,60590757011005.0
11927613,,,,1.0,3.0,,6.0,1.0,,,1171.0,1171.0,,,,,6037.0,,1.0,,,,7.0,34111769.0,-118063430.0,7206.0,,,,,,0100,261.0,TCR105,60374319.003002,14111.0,3101.0,,96517.0,0.0,,,,1.0,,,1951.0,,,109502.0,547525.0,2016.0,438023.0,6423.75,,,60374319003002.0
12118013,,,,3.0,4.0,,8.0,3.0,,,2440.0,2440.0,,,,,6037.0,,3.0,,,,2.0,34157509.0,-118104586.0,8701.0,1.0,,,,1.0,0101,261.0,PSR6,60374628.001004,47019.0,3101.0,274513.0,96295.0,0.0,,,,1.0,,,1935.0,,,425189.0,605788.0,2016.0,180599.0,13902.23,,,60374628001004.0
10718173,1.0,,,3.0,4.0,,7.0,3.0,,,2397.0,2397.0,,,,,6037.0,,3.0,,,,2.0,34213499.0,-118639095.0,9999.0,1.0,,,,1.0,0101,261.0,LARE11,60371344.231005,12447.0,3101.0,268588.0,96339.0,0.0,,,,1.0,,,1982.0,,,320000.0,802000.0,2016.0,482000.0,9871.16,,,60371344231005.0
11417470,,,,1.0,2.0,,4.0,1.0,,,972.0,972.0,,,,,6037.0,,1.0,,,,7.0,33942239.0,-118365870.0,5013.0,,,,,,0100,261.0,LCR1YY,60376015.012015,45888.0,3101.0,,96136.0,0.0,,,,1.0,,,1948.0,,,33869.0,169396.0,2016.0,135527.0,2738.87,,,60376015012015.0
12771031,,,,2.0,3.0,,4.0,2.0,,,1685.0,1685.0,,,,,6037.0,,2.0,,,,7.0,34046330.0,-118037993.0,6678.0,,,,,,0100,261.0,SER1*,60374338.012011,36502.0,3101.0,,96480.0,0.0,,,,1.0,,,1949.0,,,207611.0,348924.0,2016.0,141313.0,4331.51,,,60374338012011.0
17231277,,,,4.0,5.0,,,4.0,,1891.0,2912.0,2912.0,,,1891.0,,6111.0,1.0,4.0,2.0,462.0,,,34294807.0,-118715255.0,8312.0,,,,,,1111,261.0,,61110084.023004,27110.0,2061.0,,97116.0,8.0,,,,,503.0,,1978.0,1.0,,291264.0,485437.0,2016.0,194173.0,5777.08,,,61110084023004.0
11987805,,,,7.0,8.0,,8.0,7.0,,,6452.0,,,6452.0,,,6037.0,,7.0,,,,,34073741.0,-118339541.0,7830.0,,,,,,0200,246.0,LAR2,60372141.004,12447.0,3101.0,274517.0,96017.0,0.0,,,,2.0,,,1927.0,,,155520.0,236062.0,2016.0,80542.0,3286.04,,,60372141004000.0
14422777,,,,3.0,3.0,,,3.0,,,2651.0,2651.0,,,,,6059.0,,3.0,2.0,690.0,,,33511093.0,-117635827.0,10725.0,,,,,,122,261.0,,60590320.233053,33840.0,1286.0,,96985.0,8.0,,,,,,,1979.0,2.0,,208877.0,310642.0,2016.0,101765.0,3568.32,,,60590320233053.0
10894645,,,,3.0,4.0,,8.0,3.0,,,2128.0,2128.0,,,,,6037.0,,3.0,,,,2.0,34169400.0,-118427779.0,8288.0,1.0,,,,1.0,0101,261.0,LAR1,60371245.001012,12447.0,3101.0,27080.0,96410.0,0.0,,,,1.0,,,1953.0,,,271973.0,434573.0,2016.0,162600.0,5286.88,,,60371245001012.0
12157770,,,,2.0,2.0,,6.0,2.0,,,1915.0,1915.0,,,,,6037.0,,2.0,,,,7.0,34186499.0,-118168364.0,7996.0,,,,,,0100,261.0,PSR4,60374604.011023,30187.0,3101.0,,96291.0,0.0,,,,1.0,,,1949.0,,,371000.0,622000.0,2016.0,251000.0,7326.79,,,60374604011023.0
11852174,,,,2.0,2.0,,5.0,2.0,,,1716.0,,,1716.0,,,6037.0,,2.0,,,,,34023056.0,-118129285.0,5538.0,,,,,,0200,246.0,MNR1YY,60375302.041006,25953.0,3101.0,,96192.0,0.0,,,,2.0,,,1950.0,,,249812.0,441975.0,2016.0,192163.0,6941.87,,,60375302041006.0
14648582,,,,2.5,3.0,,,2.5,,,1881.0,1881.0,,,,,6059.0,,2.0,1.0,0.0,,,33469539.0,-117601604.0,,,,,,,1,266.0,,60590320.231041,13693.0,1286.0,,96983.0,0.0,,1.0,,,,,2004.0,,,235290.0,570000.0,2016.0,334710.0,8548.8,,,60590320231041.0
12836179,1.0,,,2.0,4.0,,6.0,2.0,,,1939.0,1939.0,,,,,6037.0,,2.0,,,,2.0,34023835.0,-117945135.0,11401.0,,,,,,0100,261.0,LPR1YY,60374077.021,39306.0,3101.0,,96488.0,0.0,,,,1.0,,,2000.0,,,160208.0,272636.0,2016.0,112428.0,3490.7,,,60374077021000.0
12600563,,,,3.0,2.0,,7.0,3.0,,,1394.0,1394.0,,,,,6037.0,,3.0,,,,2.0,33826000.0,-118320000.0,174102.0,1.0,,,,1.0,010C,266.0,TORR-MD,60376509.023006,54722.0,3101.0,274895.0,96159.0,0.0,,,,1.0,,,1979.0,,,137012.0,228408.0,2016.0,91396.0,2714.72,,,60376509023006.0
10976221,,,,1.0,2.0,,5.0,1.0,,,850.0,850.0,,,,,6037.0,,1.0,,,,7.0,34291996.0,-118434187.0,5411.0,,,,,,0100,261.0,SFR1*,60373202.022006,47547.0,3101.0,,96366.0,0.0,,,,1.0,,,1926.0,,,43259.0,149771.0,2016.0,106512.0,2122.32,,,60373202022006.0
12938694,,,,2.0,3.0,,6.0,2.0,,,1371.0,1371.0,,,,,6037.0,,2.0,,,,2.0,34082104.0,-117936359.0,8015.0,,,,,,0100,261.0,WCR1*,60374053.025003,14542.0,3101.0,,96523.0,0.0,,,,1.0,,,1954.0,,,90585.0,222525.0,2016.0,131940.0,2703.01,,,60374053025003.0
11219395,1.0,,,2.0,3.0,,6.0,2.0,,,1134.0,1134.0,,,,,6037.0,,2.0,,,,2.0,34585233.0,-117859243.0,58021.0,,,,,,0100,261.0,LCRA40000*,60379001.042033,40227.0,3101.0,,97344.0,0.0,,,,1.0,,,1984.0,,,70934.0,99300.0,2016.0,28366.0,1546.78,,,60379001042033.0
14429046,,,,2.5,3.0,,,2.5,,,1594.0,1594.0,,,,,6059.0,1.0,2.0,2.0,483.0,,,33469776.0,-117708647.0,3180.0,,,,,,122,261.0,,60590423.231011,17686.0,1286.0,,96961.0,6.0,,1.0,,,,,1974.0,2.0,,123293.0,363802.0,2016.0,240509.0,4682.4,,,60590423231011.0
10985375,,,,2.0,3.0,,6.0,2.0,,,1258.0,1258.0,,,,,6037.0,,2.0,,,,2.0,34278557.0,-118411717.0,5829.0,,,,,,0100,261.0,LAR1,60371042.032008,12447.0,3101.0,40215.0,96361.0,0.0,,,,1.0,,,1964.0,,,60419.0,133517.0,2016.0,73098.0,1786.93,,,60371042032008.0
11041434,1.0,,,3.0,4.0,,8.0,3.0,,,1946.0,1946.0,,,,,6037.0,,3.0,,,,2.0,34249814.0,-118450011.0,8905.0,,,,,,0100,261.0,LARS,60371193.102,12447.0,3101.0,13176.0,96411.0,0.0,,,,1.0,,,1979.0,,,168621.0,408345.0,2016.0,239724.0,5155.92,,,60371193102000.0
11084211,,,,3.0,3.0,,5.0,3.0,,,2356.0,,,2356.0,,,6037.0,,3.0,,,,7.0,34250789.0,-118512064.0,51398.0,1.0,,,,1.0,0201,246.0,LARE11,60371113.022011,12447.0,3101.0,33183.0,96355.0,0.0,,,,2.0,,,1957.0,,,283297.0,628134.0,2016.0,344837.0,8596.11,,,60371113022011.0
11019917,1.0,,,2.0,3.0,,8.0,2.0,,,1878.0,1878.0,,,,,6037.0,,2.0,,,,2.0,34273330.0,-118437765.0,10187.0,,,,,,0100,261.0,LAR1,60371095.002008,12447.0,3101.0,40215.0,96366.0,0.0,,,,1.0,,,1989.0,,,137731.0,312332.0,2016.0,174601.0,4045.68,,,60371095002008.0
14504115,13.0,,,2.5,4.0,,,2.5,,,1996.0,1996.0,,,,,6059.0,,2.0,2.0,480.0,,,33645450.0,-117644382.0,4750.0,1.0,,,,1.0,122,261.0,,60590320.311006,12773.0,1286.0,,96995.0,8.0,,1.0,,,,,1977.0,2.0,,149223.0,691000.0,2016.0,541777.0,7066.5,,,60590320311006.0
11646422,1.0,,,8.0,8.0,,10.0,8.0,,,6172.0,6172.0,,,,,6037.0,,8.0,,,,2.0,34070747.0,-118467651.0,17828.0,1.0,,,,1.0,0101,261.0,LARE11,60372654.102014,12447.0,3101.0,113910.0,96030.0,0.0,,,,1.0,,,2000.0,,,1351930.0,3261275.0,2016.0,1909345.0,39320.01,,,60372654102014.0
11474737,,,,2.0,3.0,,8.0,2.0,,,1281.0,1281.0,,,,,6037.0,,2.0,,,,7.0,33983000.0,-118383000.0,83329.0,,,,,,010E,266.0,CCR3*,60377030.012036,51617.0,3101.0,,96095.0,0.0,,,,1.0,,,1971.0,,,127165.0,362555.0,2016.0,235390.0,4333.15,,,60377030012036.0
11615939,1.0,,,2.0,1.0,,9.0,2.0,,,1810.0,1810.0,,,,,6037.0,,2.0,,,,2.0,34050800.0,-118445000.0,38330.0,1.0,,,,1.0,010C,266.0,LAR3,60372655.203004,12447.0,3101.0,118920.0,96006.0,0.0,,,,1.0,,,1974.0,,,214889.0,497916.0,2016.0,283027.0,6068.58,,,60372655203004.0
11186237,1.0,,,4.0,6.0,,7.0,4.0,,,3300.0,3300.0,,,,,6037.0,,4.0,,,,2.0,34620253.0,-118189560.0,6777.0,1.0,,,,1.0,0101,261.0,PDSP*,60379102.101009,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2002.0,,,262597.0,327531.0,2016.0,64934.0,5299.7,,,60379102101009.0
14741838,,,,2.5,3.0,,,2.5,,,1765.0,1765.0,,,,,6059.0,,2.0,2.0,0.0,,,33585036.0,-117736873.0,,,,,,,34,266.0,,60590626.332009,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,1997.0,,,170608.0,480324.0,2016.0,309716.0,4814.66,,,60590626332005.0
10791691,1.0,,,2.0,5.0,,8.0,2.0,,,3385.0,3385.0,,,,,6037.0,,2.0,,,,2.0,34172624.0,-118613383.0,10970.0,,,,,,0100,261.0,LARE11,60371372.011012,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1960.0,,,448000.0,878000.0,2016.0,430000.0,10742.42,,,60371372011012.0
11751303,,,,2.0,5.0,,4.0,2.0,,,1839.0,,,1839.0,,,6037.0,,2.0,,,,,34050928.0,-118336738.0,6196.0,,,,,,0200,246.0,LAR2,60372172.001004,12447.0,3101.0,274514.0,96000.0,0.0,,,,2.0,,,1923.0,,,304575.0,1015250.0,2016.0,710675.0,12355.26,,,60372172001004.0
10755489,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,34138185.0,-118631583.0,40531.0,,,,,,010D,269.0,LCA11*,60378002.04201,37688.0,3101.0,,96337.0,0.0,,,,,,,,,,,9.0,2016.0,9.0,,,,
